date,location,latitude,longitude,T2M,source,RH2M,PS,ALLSKY_SFC_SW_DWN,PRECTOTCORR,temp_mean_7d,temp_std_7d,temp_max_7d,temp_slope_7d,humidity_mean_7d,humidity_min_7d,humidity_slope_7d,pressure_std_7d,pressure_anomaly,dry_index,fire_risk_score
2022-01-22,test_location,38.0,-77.0,-2.35,NASA_POWER,61.69,102.38,141.62,0.26,0.38142857142857123,2.731052474605042,3.8,-0.09321428571428585,75.56857142857143,61.69,0.15500000000000042,0.6882552129079719,0.06065329497639071,10374.347999999998,0.49445567016349906
2022-01-23,test_location,38.0,-77.0,-0.61,NASA_POWER,76.71,101.13,124.57,0.01,-0.46857142857142875,2.394990804236962,2.58,0.12392857142857154,73.51571428571428,61.69,-0.6692857142857117,0.743863786813857,0.030226497919080574,6347.4566,0.4344963207801143
2022-01-24,test_location,38.0,-77.0,0.97,NASA_POWER,79.1,100.92,118.08,0.02,-0.9700000000000001,2.1465709088369973,2.58,0.36500000000000005,70.42571428571429,61.69,0.6517857142857106,0.7928610038513998,0.02511479601345262,5729.108000000002,0.4232159798938533
2022-01-25,test_location,38.0,-77.0,2.58,NASA_POWER,81.46,101.27,51.35,0.04,-0.35142857142857153,1.8212672197437,2.58,0.1414285714285715,73.18571428571428,61.69,0.9953571428571402,0.705336798983126,0.03363429918949932,5112.034200000001,0.38183087960214435
2022-01-26,test_location,38.0,-77.0,-2.15,NASA_POWER,64.06,102.48,152.6,0.0,-0.5257142857142858,2.0838414618425003,2.58,-0.4889285714285714,74.06142857142856,64.06,-1.2217857142857136,0.7078808078307373,0.06308743874097573,9739.74,0.49389282165130927
2022-01-27,test_location,38.0,-77.0,-1.51,NASA_POWER,66.44,102.56,137.39,0.0,-1.0057142857142858,2.459592494315646,2.58,-0.87,73.24571428571429,64.06,-1.1714285714285717,0.6864574346043857,0.06503475375264353,9116.2384,0.4790140667630546
2022-01-28,test_location,38.0,-77.0,0.61,NASA_POWER,82.84,101.44,71.59,4.88,-1.35,2.300470966273052,2.58,-0.6342857142857145,74.66857142857143,64.06,1.3592857142857102,0.6400967188820399,0.037772343589293544,4697.721599999999,0.38900934775319246
2022-01-29,test_location,38.0,-77.0,-3.57,NASA_POWER,67.82,100.87,119.46,1.61,-1.7900000000000003,1.6163436103332864,0.61,0.01821428571428576,75.60142857142857,64.06,3.756785714285713,0.6945125046010752,0.023897724131160283,8675.084400000002,0.4562459996042235
2022-01-30,test_location,38.0,-77.0,-3.97,NASA_POWER,71.0,101.64,120.36,0.07,-1.2014285714285717,2.131450433948574,1.97,0.36964285714285705,79.70285714285714,66.44,3.9475,0.7058665731193468,0.04264063111846323,7806.219999999998,0.45083017733227415
2022-01-31,test_location,38.0,-77.0,-1.44,NASA_POWER,89.06,102.15,118.91,0.01,-0.05285714285714287,3.5986975157023813,6.53,1.1539285714285714,84.27285714285713,67.82,4.059285714285715,0.6614990191834205,0.055054764317845895,2972.507399999999,0.3990764869203678
2022-02-01,test_location,38.0,-77.0,-0.5,NASA_POWER,87.99,102.78,138.11,0.04,1.1785714285714286,5.046795777426146,9.23,2.2432142857142856,85.43857142857144,67.82,4.575357142857146,0.7121797525903825,0.07038987003473009,3274.5265000000013,0.41612253621332457
2022-02-02,test_location,38.0,-77.0,1.97,NASA_POWER,92.77,102.57,119.44,0.12,1.5771428571428572,4.7080771527439165,9.23,1.355,85.41714285714285,67.67,0.1546428571428613,0.5851739668065956,0.0652781681291018,1989.1176000000012,0.3912730420075402
2022-02-03,test_location,38.0,-77.0,6.53,NASA_POWER,98.43,101.91,47.71,2.61,1.8900000000000001,4.33609655489037,9.23,0.2028571428571429,85.89857142857143,67.67,-3.0885714285714307,0.6342036626461466,0.04921281928284212,439.097599999998,0.333196075055163
2022-02-04,test_location,38.0,-77.0,9.23,NASA_POWER,91.0,101.1,25.92,13.25,2.2642857142857142,4.107817170318164,9.23,-0.3489285714285714,86.18714285714286,67.67,-2.0817857142857097,0.6424395469054536,0.0294962547897051,2541.42,0.3404170039901044
2022-02-05,test_location,38.0,-77.0,-0.78,NASA_POWER,67.67,102.45,169.78,0.19,2.684285714285714,3.9242785202837926,9.23,-0.7250000000000002,85.0457142857143,67.67,-2.4871428571428527,0.6504540538655121,0.06235719561160026,8805.722099999999,0.49270669415309887
2022-02-06,test_location,38.0,-77.0,-1.78,NASA_POWER,74.37,102.99,163.57,0.02,3.0557142857142856,3.9682021837889567,9.23,-0.6250000000000004,82.55285714285715,67.67,-2.425714285714291,0.6530405077493993,0.07550157194035804,6955.213099999999,0.47154996682313904
2022-02-07,test_location,38.0,-77.0,1.18,NASA_POWER,91.08,101.99,68.19,5.71,3.141428571428571,4.061146917523812,9.23,0.30785714285714255,79.54285714285713,67.67,-0.7139285714285716,0.7233914832889505,0.05116013429450993,2447.0236000000004,0.36527416616197705
2022-02-08,test_location,38.0,-77.0,2.44,NASA_POWER,80.0,101.5,151.6,0.26,3.077142857142857,3.95076665254429,8.78,1.7817857142857143,76.04428571428572,66.51,-0.473571428571425,0.7056371656336913,0.039232829848044486,5511.799999999999,0.4420907375519496
2022-02-09,test_location,38.0,-77.0,4.57,NASA_POWER,75.32,101.39,163.18,0.02,4.7299999999999995,4.456052064327679,10.79,2.0571428571428574,77.18142857142857,66.51,-1.7142857142857184,0.6599422774179794,0.03655527170700121,6854.129600000001,0.4625450756766762
2022-02-10,test_location,38.0,-77.0,7.13,NASA_POWER,77.36,101.08,163.42,0.01,5.2,3.7766916739388448,10.79,0.782142857142857,78.71571428571428,66.51,-1.2664285714285677,0.29647131074550276,0.029009426036788237,6345.539199999999,0.4557919435177695
2022-02-11,test_location,38.0,-77.0,8.78,NASA_POWER,66.51,101.22,173.52,0.0,4.631428571428572,4.675415947882417,10.79,-0.6492857142857144,76.12285714285714,66.51,-0.12000000000000245,0.3604098196430602,0.03241722730720698,9441.835699999996,0.495024664965374
2022-02-12,test_location,38.0,-77.0,10.79,NASA_POWER,75.63,101.33,151.97,0.02,4.1499999999999995,5.093489308257381,10.79,-1.5582142857142858,74.21428571428571,66.51,-0.5821428571428575,0.8135694426998903,0.03509478544825027,6919.617800000001,0.4570048541462821
2022-02-13,test_location,38.0,-77.0,1.51,NASA_POWER,85.11,101.61,37.27,0.37,4.148571428571429,5.093353278445011,10.79,-1.4542857142857137,75.15285714285714,66.51,0.3982142857142895,0.9505086357663002,0.04191038798908776,4089.6874,0.36452805347448725
2022-02-14,test_location,38.0,-77.0,-2.8,NASA_POWER,72.93,102.19,158.15,0.02,4.96,6.016311162165648,12.81,-0.10035714285714348,75.97428571428573,66.51,1.566071428571432,0.8829064557037833,0.056028421823679626,7318.374499999997,0.46871576249574304
2022-02-15,test_location,38.0,-77.0,-0.93,NASA_POWER,66.64,103.4,183.88,0.0,5.051428571428572,6.088468413242086,12.81,0.9232142857142859,76.02142857142857,66.64,-0.7646428571428499,0.9430623874730116,0.08548156137515603,9081.259199999999,0.5080855798745617
2022-02-16,test_location,38.0,-77.0,4.56,NASA_POWER,81.89,103.17,157.44,0.01,3.7785714285714285,5.600629216351188,12.81,1.4032142857142857,73.53857142857143,58.25,-2.7246428571428565,0.899629553390132,0.07988303071661088,5029.3281,0.44835999142996563
2022-02-17,test_location,38.0,-77.0,12.81,NASA_POWER,83.11,101.62,104.71,0.07,3.5457142857142854,5.742751538948393,12.81,0.6614285714285717,70.13428571428571,58.25,-2.384999999999997,0.9030582958556984,0.04215380236554637,4829.8643999999995,0.410730072416207
2022-02-18,test_location,38.0,-77.0,9.42,NASA_POWER,66.84,100.89,151.44,2.36,4.904285714285714,5.077725400028463,12.81,0.09392857142857174,70.87428571428572,58.25,-1.1310714285714278,0.9030108368275935,0.02438455288407715,9370.0212,0.48054447994306493
2022-02-19,test_location,38.0,-77.0,1.88,NASA_POWER,58.25,101.82,177.81,0.02,7.127142857142857,5.487299622114347,14.63,0.3024999999999998,73.75428571428571,58.25,-0.029642857142863882,0.7641989269814545,0.047022089894715714,11482.502499999999,0.523063148523821
2022-02-20,test_location,38.0,-77.0,-0.12,NASA_POWER,61.28,102.79,200.81,0.0,8.637142857142857,6.084920471366601,15.13,0.7932142857142854,73.75285714285714,58.25,2.003214285714283,0.6033635877705422,0.0706332844111887,10571.721599999999,0.530686250677046
2022-02-21,test_location,38.0,-77.0,6.71,NASA_POWER,78.11,102.37,194.84,0.0,7.354285714285715,6.004628373576589,15.13,0.8742857142857147,72.24428571428572,58.25,3.2110714285714272,0.6361566144393169,0.06040988059993245,6126.135399999999,0.476875333100111
2022-02-22,test_location,38.0,-77.0,14.63,NASA_POWER,86.8,101.9,64.69,0.78,6.892857142857143,5.943222230086098,15.13,1.0446428571428577,74.27,58.25,3.3792857142857167,0.43148690870121925,0.048969404906383865,3798.6960000000004,0.37967610684335135
2022-02-23,test_location,38.0,-77.0,15.13,NASA_POWER,81.88,101.62,121.95,2.07,6.984285714285713,5.857558812175456,15.13,-0.1399999999999999,75.21285714285715,61.28,0.08142857142857264,0.4532422877756295,0.04215380236554637,5223.633600000001,0.424519198599767
2022-02-24,test_location,38.0,-77.0,3.83,NASA_POWER,72.55,102.5,38.29,2.17,7.662857142857143,5.126963735278053,15.13,-1.4071428571428573,76.85714285714286,64.85,-2.168571428571431,0.40918618419116526,0.0635742674938926,7603.101,0.40777341828857483
2022-02-25,test_location,38.0,-77.0,6.19,NASA_POWER,81.02,101.85,128.73,0.83,7.308571428571428,5.286972758808208,15.13,-1.911071428571429,75.27285714285713,64.85,-3.043571428571429,0.3914867874673699,0.04775233302409118,5301.873200000001,0.4293240083366112
2022-02-26,test_location,38.0,-77.0,2.52,NASA_POWER,64.85,102.68,153.23,0.0,6.138571428571429,4.188899730523518,15.13,-0.9582142857142855,73.78428571428572,64.85,-1.2782142857142866,0.4142405558306331,0.06795572627014541,9689.8005,0.4941996200400104
2022-02-27,test_location,38.0,-77.0,4.63,NASA_POWER,72.79,101.78,189.01,0.0,5.359999999999999,2.3357368573248287,9.68,0.7057142857142853,73.25285714285714,64.85,0.3471428571428547,0.4719009177678428,0.04604843238888198,7558.393799999997,0.48617093434538755
2022-02-28,test_location,38.0,-77.0,4.23,NASA_POWER,67.02,102.06,192.5,0.0,6.202857142857143,2.7238802854609565,9.73,0.9553571428571427,71.85714285714286,62.78,-0.8753571428571473,0.4261734500453213,0.05286403492971948,9147.992400000001,0.5066354546077223
2022-03-01,test_location,38.0,-77.0,6.44,NASA_POWER,76.38,101.68,140.82,0.0,5.775714285714286,2.9511853954122,9.73,0.6317857142857146,68.20571428571428,55.46,-1.3232142857142861,0.5827643483552557,0.04361428862429731,6603.915800000001,0.44909804279899534
2022-03-02,test_location,38.0,-77.0,9.68,NASA_POWER,78.16,101.33,180.72,0.0,6.647142857142858,2.721260212264939,9.73,0.47142857142857175,70.22285714285714,55.46,-0.6492857142857186,0.5645014656859192,0.03509478544825027,6177.007200000001,0.4648078595920329
2022-03-03,test_location,38.0,-77.0,9.73,NASA_POWER,62.78,101.62,122.96,0.0,8.385714285714286,4.514509412781684,16.8,1.2710714285714286,71.94428571428571,55.46,1.2835714285714304,0.5632854304791852,0.04215380236554637,10528.793599999999,0.4808001544146055
2022-03-04,test_location,38.0,-77.0,3.2,NASA_POWER,55.46,102.91,210.5,0.0,10.455714285714285,5.504815640699928,18.72,1.7846428571428565,73.30857142857143,55.46,1.075714285714288,0.7101810634316256,0.07355425692869023,12308.628999999999,0.5549933766206584
2022-03-05,test_location,38.0,-77.0,8.62,NASA_POWER,78.97,102.58,197.34,0.0,10.832857142857142,5.269233702306546,18.72,1.0635714285714286,70.65142857142857,55.46,-0.14928571428571363,0.7092652133418591,0.06552158250556041,5925.6231,0.4772400016867485
2022-03-06,test_location,38.0,-77.0,16.8,NASA_POWER,84.84,101.8,117.12,0.05,10.35142857142857,5.539158866866003,18.72,0.41428571428571426,72.14428571428572,55.46,2.8474999999999993,0.7287856827821951,0.046535261141798845,4395.641999999999,0.4143611018633033
2022-03-07,test_location,38.0,-77.0,18.72,NASA_POWER,76.57,100.84,140.5,2.63,9.781428571428572,5.812321477033099,18.72,-0.16857142857142846,75.05714285714285,55.46,2.6910714285714334,0.7250911272777194,0.023167481001784812,6838.514100000002,0.44783667373151403
2022-03-08,test_location,38.0,-77.0,9.08,NASA_POWER,57.78,101.71,213.3,0.62,10.538571428571428,5.115539816974054,18.72,-1.2460714285714272,78.97857142857141,57.78,0.7328571428571437,0.5600127549566482,0.044344531753672436,11915.750599999998,0.5454328407692018
2022-03-09,test_location,38.0,-77.0,6.31,NASA_POWER,88.61,101.18,38.83,22.18,9.687142857142858,5.920711427651502,18.72,-2.364285714285715,78.28142857142858,57.78,0.20785714285714577,0.5878896883891677,0.03144356980137326,3183.0494,0.3541840320611431
2022-03-10,test_location,38.0,-77.0,5.74,NASA_POWER,83.17,101.74,168.39,0.05,7.3114285714285705,5.927395236165159,18.72,-2.3678571428571438,74.43999999999998,57.78,-1.0335714285714255,0.6762079139267277,0.045074774883047904,4693.718699999999,0.4438873988786563
2022-03-11,test_location,38.0,-77.0,8.5,NASA_POWER,82.91,101.29,217.57,0.13,5.567142857142856,3.162096953424449,9.08,-0.8239285714285719,73.96285714285715,57.78,-0.8589285714285718,0.7999880951494288,0.034121127942416535,4813.3985,0.47016356895306555
2022-03-12,test_location,38.0,-77.0,2.66,NASA_POWER,74.09,100.18,50.76,19.41,5.7714285714285705,3.4591108133517015,10.51,0.20749999999999977,76.58428571428571,57.95,-2.938571428571432,0.8273940732086369,0.007102132155525143,7146.237099999999,0.3983352036073524
2022-03-13,test_location,38.0,-77.0,0.17,NASA_POWER,57.95,102.25,238.72,0.0,6.589999999999999,4.205298245467547,12.04,0.9560714285714287,75.16,57.95,-1.0003571428571427,0.8037086655296187,0.05748890808243057,11493.106,0.5588549597788353
2022-03-14,test_location,38.0,-77.0,6.51,NASA_POWER,73.23,102.65,222.89,0.01,7.385714285714285,4.531941663138923,12.04,1.340357142857143,76.7757142857143,57.95,2.213928571428574,0.8466769778148825,0.06722548314076995,7486.498199999998,0.5081535778317708
2022-03-15,test_location,38.0,-77.0,10.51,NASA_POWER,76.13,102.13,222.23,0.42,8.314285714285713,5.384096510845105,15.0,2.315357142857143,76.81000000000002,57.95,3.7732142857142845,0.8500728260117789,0.054567935564928685,6770.9642,0.49772510136307013
2022-03-16,test_location,38.0,-77.0,12.04,NASA_POWER,78.64,101.79,215.78,1.11,10.508571428571427,5.808853669389536,18.02,2.5475000000000003,77.68714285714285,57.95,3.7510714285714286,0.7307693271639271,0.04629184676534059,6091.658399999999,0.48545920107632556
2022-03-17,test_location,38.0,-77.0,11.31,NASA_POWER,94.48,101.01,44.55,22.65,12.209999999999997,3.600370351320274,18.02,1.2389285714285723,78.80857142857143,65.8,-0.34214285714285636,0.7028919851990294,0.027305525401579035,1570.2191999999989,0.3403279880056057
2022-03-18,test_location,38.0,-77.0,15.0,NASA_POWER,83.15,101.24,220.66,0.08,12.888571428571428,2.6759822406698435,18.02,0.3228571428571433,77.80857142857143,65.8,-2.486785714285715,0.5458588689046308,0.03290405606012385,4855.327499999998,0.47278048163643727
2022-03-19,test_location,38.0,-77.0,18.02,NASA_POWER,80.23,100.64,182.67,0.02,13.25,2.463608464562932,18.02,-0.0007142857142860215,77.83714285714287,65.8,-2.885000000000004,0.4817972306152605,0.018299193472615122,5756.4308999999985,0.45873125188147806
2022-03-20,test_location,38.0,-77.0,12.08,NASA_POWER,65.8,101.16,177.74,0.0,13.44,2.405334349593171,18.02,-0.16071428571428623,79.36857142857143,65.8,-1.5357142857142931,0.444023808885447,0.030956741048456044,9754.866,0.5001295469698683
2022-03-21,test_location,38.0,-77.0,11.26,NASA_POWER,66.23,101.94,246.76,0.0,14.362857142857141,2.6759466504753027,18.02,-0.00107142857142904,79.38285714285713,65.8,2.252857142857146,0.5314132102234883,0.0499430624122176,9604.525699999998,0.5401274767623379
2022-03-22,test_location,38.0,-77.0,13.04,NASA_POWER,76.33,101.78,212.99,0.13,14.095714285714285,2.6950130311549034,18.02,-0.0421428571428578,77.96142857142857,65.8,2.1285714285714272,0.6427026269331465,0.04604843238888198,6774.117300000001,0.4911063405603765
2022-03-23,test_location,38.0,-77.0,13.37,NASA_POWER,89.36,101.28,64.76,8.28,12.70142857142857,2.846807735993726,17.77,-0.10678571428571404,75.43857142857142,62.57,0.803571428571425,0.7225747613322939,0.03387771356595793,3048.5728,0.3686494311995627
2022-03-24,test_location,38.0,-77.0,17.77,NASA_POWER,94.58,100.5,79.72,10.67,11.675714285714283,4.117794139029774,17.77,-1.0314285714285716,74.14714285714285,56.76,-2.574642857142862,0.722126489381761,0.014891392202196372,1576.7864000000002,0.3586501335876669
2022-03-25,test_location,38.0,-77.0,13.13,NASA_POWER,73.2,100.26,174.86,0.1,10.331428571428573,5.559668540993573,17.77,-2.143571428571428,72.30714285714286,53.35,-5.93392857142857,0.6367028162264301,0.00904944716719295,7672.303999999998,0.4722792604622255
2022-03-26,test_location,38.0,-77.0,8.26,NASA_POWER,62.57,100.14,164.07,0.77,8.744285714285713,6.205830208072713,17.77,-2.656785714285715,68.50428571428571,49.71,-7.780357142857146,0.744439706215781,0.006128474649691067,10533.1763,0.49626984898472287
2022-03-27,test_location,38.0,-77.0,4.9,NASA_POWER,56.76,100.82,153.03,0.01,8.198571428571428,5.891254616156067,17.77,-1.9096428571428574,65.35142857142857,49.71,-4.931071428571428,0.7819511615489523,0.022680652248867603,12022.881999999998,0.5099977478596861
2022-03-28,test_location,38.0,-77.0,1.85,NASA_POWER,53.35,101.5,218.06,0.0,8.224285714285715,5.940184781477294,17.95,0.5024999999999996,64.60857142857142,49.71,1.818928571428574,0.8280096617794767,0.039232829848044486,12828.75,0.5581989183890461
2022-03-29,test_location,38.0,-77.0,1.93,NASA_POWER,49.71,102.2,283.03,0.0,8.124285714285714,5.849028002277624,17.95,1.653928571428571,62.817142857142855,49.71,2.6232142857142833,0.7850659662911817,0.05627183620013823,13833.7732,0.6080653428821714
2022-03-30,test_location,38.0,-77.0,9.55,NASA_POWER,67.29,101.64,168.18,0.34,8.15857142857143,5.85065930350704,17.95,1.7135714285714285,62.77428571428572,49.71,2.5292857142857144,0.7007377065160405,0.04264063111846323,9247.116999999998,0.4920343108798282
2022-03-31,test_location,38.0,-77.0,17.95,NASA_POWER,89.38,100.16,72.55,4.16,8.998571428571429,5.725610385427351,17.95,1.5289285714285712,64.07714285714285,49.71,2.0028571428571444,0.6970857704964254,0.006615303402607932,3091.482000000001,0.3687278626679798
2022-04-01,test_location,38.0,-77.0,12.43,NASA_POWER,60.66,100.65,186.27,0.05,9.971428571428572,4.814614655994141,17.95,0.4714285714285719,65.89714285714285,49.71,0.6860714285714242,0.6958140145593281,0.018542607849073727,11234.717200000001,0.5178314126909883
2022-04-02,test_location,38.0,-77.0,8.5,NASA_POWER,62.27,101.57,287.2,0.0,11.537142857142856,3.3110004242710698,17.95,-0.3646428571428566,71.02714285714286,60.66,0.48678571428571116,0.5474094837114704,0.040936730483253685,10626.654499999999,0.5715093892232722
2022-04-03,test_location,38.0,-77.0,10.78,NASA_POWER,65.88,100.86,232.87,0.0,12.221428571428572,3.32680742139473,17.95,-0.34821428571428586,73.63285714285713,60.66,1.5067857142857168,0.5522939176098043,0.023654309754701678,9687.6916,0.5281872073677161
2022-04-04,test_location,38.0,-77.0,8.66,NASA_POWER,66.09,101.48,218.51,0.0,11.41285714285714,2.199149186130066,14.34,0.47750000000000065,73.79857142857144,60.66,5.567857142857147,0.5875858599875986,0.038746001095127616,9556.177099999999,0.5221089399744028
2022-04-05,test_location,38.0,-77.0,12.89,NASA_POWER,85.62,100.97,90.34,14.3,11.352857142857143,2.17233909481382,14.34,0.6867857142857141,75.68285714285715,62.27,3.6964285714285734,0.6200921590493884,0.026331867895744956,4113.255199999998,0.39220371275012084
2022-04-06,test_location,38.0,-77.0,14.34,NASA_POWER,85.53,100.23,112.43,4.44,11.565714285714284,1.9024445427119905,14.34,0.13321428571428537,76.82285714285715,65.88,1.19821428571429,0.5196610617007457,0.00831920403781748,4159.980299999999,0.4013683908848727
2022-04-07,test_location,38.0,-77.0,12.29,NASA_POWER,90.54,100.0,49.11,8.34,11.187142857142858,2.305766064208708,14.34,-0.347142857142857,76.41142857142857,63.0,-1.8460714285714275,0.5541273706084661,0.002720673379272317,2700.2623999999983,0.3500088414022025
2022-04-08,test_location,38.0,-77.0,12.01,NASA_POWER,73.85,100.29,257.14,0.78,11.549999999999999,2.0244917057538325,14.34,-0.7067857142857139,77.49142857142859,63.0,-3.6164285714285707,0.5906977310978188,0.009779690296568421,7456.934000000001,0.5151271645529494
2022-04-09,test_location,38.0,-77.0,9.99,NASA_POWER,70.25,100.38,184.85,0.14,12.268571428571429,3.1559015012692853,17.92,0.16714285714285737,76.19714285714285,63.0,-2.555000000000005,0.651094316918895,0.011970419684694488,8423.414999999999,0.48626081473767774
2022-04-10,test_location,38.0,-77.0,8.13,NASA_POWER,63.0,101.15,178.12,0.06,13.028571428571428,4.204312978245923,19.66,1.2550000000000001,74.54428571428572,63.0,-1.461428571428575,0.6288273288622419,0.030713326671997783,10407.359999999999,0.507539318930164
2022-04-11,test_location,38.0,-77.0,11.2,NASA_POWER,73.65,101.62,278.41,0.0,14.08714285714286,4.8678527582693,19.7,1.8642857142857143,72.03,63.0,0.651785714285713,0.5022757732372796,0.04215380236554637,7492.622499999998,0.5335933946636098
2022-04-12,test_location,38.0,-77.0,17.92,NASA_POWER,76.56,101.42,223.29,0.02,14.450000000000001,4.78110865804152,19.7,1.6171428571428572,69.34285714285714,55.04,-0.9085714285714291,0.47850461509449244,0.037285514836376675,6822.680799999999,0.49571402886444604
2022-04-13,test_location,38.0,-77.0,19.66,NASA_POWER,73.96,101.18,222.29,0.01,15.342857142857143,4.37580740848933,19.7,1.1717857142857144,68.88142857142857,55.04,-1.027857142857142,0.3181419269984711,0.03144356980137326,7624.772400000002,0.5023052579737135
2022-04-14,test_location,38.0,-77.0,19.7,NASA_POWER,72.94,100.9,209.15,3.14,15.9,3.4559851465729725,19.7,-0.21357142857143083,68.58714285714287,55.04,-2.7189285714285756,0.3518048701576581,0.024627967260535757,7924.521,0.4968308964897525
2022-04-15,test_location,38.0,-77.0,14.55,NASA_POWER,55.04,101.82,306.7,0.0,15.45,4.277421341571691,19.7,-1.726071428571429,69.35,55.04,-0.8810714285714295,0.3450810808794605,0.047022089894715714,12934.992,0.6068362580583629
2022-04-16,test_location,38.0,-77.0,16.24,NASA_POWER,67.02,101.14,253.04,1.38,14.039999999999997,4.907823686047908,19.7,-2.166071428571428,67.21285714285715,55.04,-0.6814285714285779,0.34582544454569497,0.030469912295539178,9544.0822,0.5387447121379231
2022-04-17,test_location,38.0,-77.0,12.03,NASA_POWER,60.94,101.79,310.15,0.4,12.618571428571428,4.426090933586925,19.7,-1.8271428571428565,65.54285714285713,55.04,-0.24714285714285722,0.57842972985563,0.04629184676534059,11139.130799999999,0.5901429205235678
2022-04-18,test_location,38.0,-77.0,8.05,NASA_POWER,78.99,101.54,63.46,22.82,11.684285714285712,3.2035909910746407,16.24,-0.7574999999999986,65.34,55.04,1.4500000000000008,0.6173522572434711,0.04020648735387856,5908.0120000000015,0.3987666745165934
2022-04-19,test_location,38.0,-77.0,8.05,NASA_POWER,61.6,101.33,212.91,0.01,11.988571428571428,3.598024590296783,16.68,0.18714285714285764,67.55571428571429,60.94,0.5367857142857124,0.6665940436632904,0.03509478544825027,10798.08,0.5316100181716126
2022-04-20,test_location,38.0,-77.0,9.71,NASA_POWER,62.27,102.67,313.71,0.0,12.164285714285715,3.8606988017837693,17.47,1.381785714285714,68.78,60.94,1.3210714285714282,0.5609473279743868,0.06771231189368682,10672.307799999997,0.5917080461341736
2022-04-21,test_location,38.0,-77.0,13.16,NASA_POWER,71.52,102.71,177.62,0.0,13.362857142857141,4.958372428817407,20.42,2.2471428571428578,70.92142857142856,61.6,0.9671428571428544,0.5726380058239162,0.06868596939952054,8154.108800000001,0.4907640261414893
2022-04-22,test_location,38.0,-77.0,16.68,NASA_POWER,70.55,102.53,295.73,0.0,14.797142857142857,4.604923865768402,20.42,1.9946428571428578,70.92,61.6,2.9832142857142854,0.5664173120838342,0.06430451062326807,8535.4935,0.5583858092536625
2022-04-23,test_location,38.0,-77.0,17.47,NASA_POWER,75.59,102.16,245.55,0.0,16.255714285714287,3.6241636145132317,20.42,1.4017857142857142,73.90714285714286,62.27,2.8935714285714282,0.568674314691794,0.05529817869430415,7094.034199999999,0.5142638886826393
2022-04-24,test_location,38.0,-77.0,20.42,NASA_POWER,75.93,101.68,289.78,0.0,16.715714285714284,2.755000648172032,20.42,0.11035714285714349,72.33857142857143,51.29,-1.192142857142854,0.5382688299846977,0.04361428862429731,7066.2298999999975,0.5359434123053677
2022-04-25,test_location,38.0,-77.0,18.09,NASA_POWER,78.98,101.58,228.99,0.03,16.071428571428573,3.980098108386356,20.42,-1.2617857142857143,69.76714285714287,51.29,-3.3253571428571407,0.41466567141183275,0.04118014485971229,6121.864799999998,0.492398277905025
2022-04-26,test_location,38.0,-77.0,18.26,NASA_POWER,82.51,101.32,120.86,4.12,15.414285714285713,4.234488781198373,20.42,-1.6025000000000007,66.50142857142858,47.69,-5.578928571428577,0.2747033031504093,0.034851371071791655,5096.760899999998,0.421483559038258
2022-04-27,test_location,38.0,-77.0,12.93,NASA_POWER,51.29,101.53,295.99,0.0,14.861428571428574,4.173557349837254,20.42,-1.5032142857142847,63.86714285714286,47.69,-5.2825,0.1963718532829197,0.03996307297741995,13934.9568,0.6103485703367855
2022-04-28,test_location,38.0,-77.0,8.65,NASA_POWER,53.52,101.86,334.93,0.0,13.955714285714288,3.378416084216801,18.26,-0.7928571428571427,65.42,47.69,-1.1021428571428589,0.2032591589920559,0.04799574740054979,13098.063999999997,0.6253060702618327
2022-04-29,test_location,38.0,-77.0,12.08,NASA_POWER,47.69,101.87,336.73,0.0,14.322857142857144,3.9873496389026024,20.66,0.5160714285714271,64.36,47.69,1.4928571428571435,0.2500571363278017,0.0482391617770084,14920.3813,0.6448266822022745
2022-04-30,test_location,38.0,-77.0,13.6,NASA_POWER,57.15,101.75,303.63,0.0,14.248571428571427,3.9057838674262535,20.66,1.4446428571428571,64.01,47.69,5.767857142857144,0.23240973670259246,0.04531818925950651,12287.237500000001,0.5982108797074847
2022-05-01,test_location,38.0,-77.0,14.08,NASA_POWER,86.8,101.51,134.98,2.34,15.245714285714286,4.375766055381412,20.66,1.8628571428571434,68.53,47.69,5.977857142857141,0.30853725560318496,0.03947624422450309,3791.436,0.41604093352507543
2022-05-02,test_location,38.0,-77.0,20.66,NASA_POWER,71.56,101.25,297.66,0.04,16.495714285714286,3.293528286113282,20.66,1.151428571428571,72.08857142857143,47.69,4.894285714285715,0.27366124349349047,0.033147470436582456,8355.9564,0.5513374186017179
2022-05-03,test_location,38.0,-77.0,17.74,NASA_POWER,80.06,101.44,202.55,2.9,17.132857142857144,2.6691366537122536,20.66,0.5253571428571423,77.67857142857143,57.15,2.9871428571428615,0.38535697735994384,0.037772343589293544,5800.346599999999,0.47392166261957097
2022-05-04,test_location,38.0,-77.0,19.91,NASA_POWER,82.93,101.07,184.28,1.29,17.044285714285714,2.8123528532935436,20.66,-0.4242857142857137,82.21285714285715,71.56,1.2557142857142867,0.5697869275941865,0.02876601166032963,5002.534199999998,0.45415461303872856
2022-05-05,test_location,38.0,-77.0,17.4,NASA_POWER,78.43,101.45,141.69,0.12,16.397142857142857,3.913688432011018,20.66,-1.6507142857142851,81.51,71.56,1.8753571428571383,0.5476008278543367,0.03801575796575215,6267.163499999997,0.4454927738129507
